userName,content,score,at
Pengguna Google,"Kacau dah ga bisa login sama sekali pake data cuma stuck di loading giliran pake wifi disuruh pake data. Login lewat metode lain email, facebook, otp semuanya gagal. Rungkad mamang! gimana gw mau isi ulang kuota kalo gini? Serba digital sih serba digital tp klo apk bug kek gini ga ada cara alternatif yg ad malah bikin bingung. Semoga cepet dibenerin lagi dah",1,2023-07-14 13:02:45
Pengguna Google,"Awalnya mau masuk aplikasinya susah selalu ""Terjadi kesalahan"", berulang-ulang di restart kembali buka tetap aja yg ga bisa, ternyata gangguan dr providernya, namun setelah bisa buka aplikasinya, & langsung didaftarkan ternyata mudah & cepat. Mudah²an kedepannya akan lebih baik lagi.",5,2019-11-22 13:04:24
Pengguna Google,"jaringan by.u skrang nambah gk jelas, sinyal sering hilang tiba² trus buka apk suruh login mana no kartu nya lupa lgih. saya pake by.u udah ampir 2 thun tpi makin kesini makin gk jelas jaringan nya, tolong dong perbaiki lagi stabilkan koneksinya. klo kayak gini trus saya mnding ganti provider lain.",1,2023-11-09 20:30:00
Pengguna Google,"Dipake buat main game kadang suka ilang sinyal, padahal dipake sosial media aman aja... Aneh *Edit : beberapa bulan setelah mencoba tetep aja suka hilang, mending ganti ke provider lain",1,2024-12-04 23:08:08
Pengguna Google,"aplikasi nya keren! mudah bgt buat beli kuota, terus udah support 4GLTE daaaan yg paling menarik adalah kita bisa pilih nomor sendiri kita juga bisa buat nomor sendiri sesuai yg kita mau. ayo beralih ke by.U!",5,2022-12-17 13:38:39
Pengguna Google,"Kecewa bgt sama by.u awal iya bagus lancar jaya knp makin hari makin ga jelas bgt sinyal jelek tiba-tiba sinyal ilang mana lagi nge-game tolonglah by.u diperbaiki knp jdi kyk kartu lainnya padahal awalnya aman"" aj udh semingguan ini sinyal bikin emosi terus.",1,2023-12-23 22:55:22
Pengguna Google,"Nggak seperti dulu, dulu masih agak banyak pilihan paket, tapi sekarang malah bingung mau pilih paket yg mana, karna semuanya mahal. Gak cocok dengan kantong low budget. Kalau ada perubahan, bintangnya saya tambah. 🙏",3,2021-01-20 18:51:21
Pengguna Google,"Paket""nya emang murah, tapi kalo masalah sinyal.. LABIL kalo didalem ruangan buat ke 4G aja harus on-off mode pesawat berkali-kali itu juga ngga lama langsung turun ke E.",2,2021-04-06 23:46:04
Pengguna Google,"Aplikasi byu makin lama makin lemot, mau login ke aplikasi nya gk bisa kalau gk ad kuota, padahal mau beli kuota di aplikasinya. Blm lagi jaringan yg makin lama tu makin lemot, tolong diperbaiki. Padahal saya suka bgt make byu",3,2022-11-30 19:23:01
Pengguna Google,Sangat mengecewakan buat kuota 3gb di wilayah Lampung Selatan sangat buruk jaringan tolong lah di perbaiki demi kenyamanan pelanggan terimakasih,1,2025-02-04 21:48:12
Pengguna Google,"Astaga,,,, saya beli kuota topping buat nonton vidio yg 10GB 25k,,, etdah busset sinyalnya kagak ada, setelah saya ganti ke kartu yang lain lancar jaya... Ini kenapa sinyalnya keg gini!!!!!!!! Padahal kemarin saya beli kuota yg 10GB 10k lancar tpi kenapa sekarang nggk bisa, cuma bisanya login doank nontonnya kagak bisa Agak kecewa saya😢😏",2,2021-06-20 10:14:04
Pengguna Google,"Perihal daftarnya ga ada kendala, tetapi setelah mendaftar dan membayar justru malah kesusahan utk dapat kartunya, sudah kunjungi 4 gerai di sini pun katanya belum ada stok kartu dr by.u dan bahkan ada daftar waitlist di gerai yg nunggu sudah sebulan tanpa tahu pasti kapan bs dapat kartunya. Kalau begini harusnya diberikan notifikasi dong pas daftar. Tadinya install by.u ini karena pikir lebih praktis, eh ternyata malah diribetin seperti ini.",1,2021-01-07 12:05:25
Pengguna Google,"Sinyal disini knp sangat amat amat jelek ya, padahal 4G+ tapi gk stabil, buat sosmed loadingnya lama, parah lagi kalo dipke buat game. Bener2 harus keluar rumah dan itu jg masih sering nglag. Tolong dong sinyalnya lebih diperkuat lagi di daerah saya. Lokasi : Rowosari Krasak, Tembalang, Semarang",3,2020-02-15 23:24:46
Pengguna Google,"Dulu gwa kesini karena emang lbih menggiurkan dari provider sbelumnya, tapi makin kesini kok kualitas by.u ini makin jelek. Jaringan lemot, paket mahal, pembatasan FUP walau unlimited. Dan akhirnya sekarang malah CLBK sama provider lama yg kualitas nya stabil dan jadi lebih bagus dari by.u #byebyebyu",1,2022-11-08 06:43:12
Pengguna Google,"Jaringan lambaaaat, ngirim gambar wa aja loading terus, buka aplikasi apa pun lambattt, makin kesini jarinngannya parah, nge game pun lambat Dikasih bintang satu Bukannya diperbaiki malah makin lambat 🤣 Ngambek lu? 😂 Engga lagi deh pake byu",1,2024-12-17 20:17:21
Pengguna Google,aplikasi provider byu sangat membantu sekali...lebih mudah memilih transaksi kuota dan melihat sisa kuota yang ada...jaringan byu sangatlah stabil disegala cuaca...gak akan kecewa kalo pake byu,4,2021-01-20 15:38:18
Pengguna Google,"Sama aja kayak apk sebelumnya, loading nya lama, bahkan malah ga bisa di buka, cuman awal doang bisa, pas cek paket yg mau di beli selalu loading, mending buka mode ketik di telepon aja biar ga ribet kek gini nunggu loading",1,2024-06-22 22:41:18
Pengguna Google,"Aplikasi bagus 👍 Kelebihan 1.Bisa milih kuota sendiri 2.Tidak potong pulsa otomatis 3.Topping mantap, tetapi perlu banyak pilihan Semoga tetap maju, dan terpercaya!!",4,2020-10-02 18:06:42
Pengguna Google,"Untuk by.U ini sangat tidak mendukung bagi saya untuk bermain game mobile lagends karena walaupun sinyal sudah 4g Full tetap saja jaringan dalam in game mobile lagends naik turun jaringannya, mohon untuk dibantu mengatasi jaringan yang full tetapi jelek dalam game",2,2020-11-26 13:18:47
Pengguna Google,"Saya pesan perdana lewat aplikasi saya pilih kirim lewat ekspedisi sejak 1bulan lalu. Sampai sekarang hampir 1bulan belom dikirim. Mau nanya kurir, Saya tidak tau itu ekspedisi apa🙃",2,2024-12-25 14:14:18
Pengguna Google,"Bagus cuma sinyal di beberapa titik kurang maksimal beda sama kakaknya si merah hehe, dan kadang aplikasinya suka eror/lama loadingnya tapi udh bagus. Smoga selalu diperbaharui ya makasih😊",4,2020-06-21 12:32:01
Pengguna Google,"(edit) Saya sudah melakukan semua yang disarankan by.u mulai dari menghapus cache, uninstall dan update terbaru. Malah gk bisa login jugaaaa padahal nomor sudah benar. Saya rugi banyak hari ini lagi butuh internet banyak gk bisa jadi harus pakai paketan bulanan yang saya hemat2. Tolong Yaaa developernya cepetannn apk gk bisa sampai Webb kalian pun gk bisaa gimana sihhh. Udah banyak keluhan tetap saja tidak berubah. Maaf kalian payah Dan untuk adminnya gk usah nyaranin tips min, gk berguna juga.",1,2021-05-28 20:59:12
Pengguna Google,"Haduuhh,, 10x lebih mau isi paket data, masa langsung crash... Mana pulsa tetep berkurang buat sms kode verifikasi.. Kode verivikasi muncul, tpti apps langaung crash.. Gemana ni min? Uninstall reinstall udah.. Tp tetep crash.. Bantu donk min... Trus solusi nya gemana? Udah mantep padahal 7 bulan terakhir gunain byu.. Nti saya rubah bintangnya, kl udah ada perbaikan..",1,2020-08-14 10:33:28
Pengguna Google,"sorry ye gue turunin ke bintang 1, jujur gue kecewa banget sama by.U yg sekarang, akhir² ini internetnya suka ga stabil dan itu bisa 1-2 jam lebih internetnya kadang gabisa dipake padahal baru isi kuota, gue udah hampir 3 tahun make ni provider tapi lama² malah jelek begini, yg mau make by.U dipertimbangkan lagi aja deh bye!",1,2024-11-26 19:56:18
Pengguna Google,"Jujur sih kurang nyaman pasti setelah apk di update pake wifi/hotspot pasti selalu sambungan gagal padahal niatnya mau beli paket di byu nya tapi gabisa"",, harus uninstall terus download ulang baru bisa itupun buat loginnya sering dibikin susah Tapi buat paketnya lumayan sih walau suka tiba"" Ilang sinyal. Terus ditingkatkan aja buat masalah sinyalnya sama pas update",4,2020-07-09 06:33:16
Pengguna Google,Respon officer lumayan cepat.. tapi pengalaman aktivasi yg sulit (problem Nik & No.KK) bikin agak jengkel Saran : Mengingat proses buka aplikasi lumayan butuh waktu dibandingkan cek pulsa konvensional Mungkin lebih sip kalo dikasih fitur widget jadi setiap waktu bisa ditampilkan sisa kuota & pulsa,3,2020-01-31 09:26:43
Pengguna Google,"Aplikasinya semakin kesini semakin bagus, yang di harapkan hanya satu jangan sampai semakin lama update semakin berat, tetap ramai namun simple & ringan, ditunggu fitur - fitur & topping terbarunya By.U",5,2020-08-08 12:51:10
Pengguna Google,"Kenapa lagi ni ,harga naik jaringan semakin buruk provider lain berlomba"" biar jaringan nya bagus ,ini malah hancur berantakan ,masak iya setiap buka aplikasi atau game harus pakek mode pesawat biar normal kembali jaringan ,pleas perbaikan nya baju malu sama sponsor",1,2022-07-24 22:22:39
Pengguna Google,"kirain 1 provider dgn telkomsel,bgus jringan.. trnyta lebih cacat dri 3 dgn im3 utk kawasan aceh,lhokseumawe.. tlong d perhatikan!!",1,2025-04-26 19:22:13
Pengguna Google,"Aplikasi koplak, beda hari kalo mau buka harus restart dulu. Sebelum puasa padahal lancar, backendnya kerjanya ngapain nih, ada bug ga dibener benerin. Edit : sudah updatean paling trakhir semua, beda hari kalau mau buka aplikasi harus restart. Abis kuota langsung pindah provider",1,2021-05-29 19:55:33
Pengguna Google,"Ha kak Nindy saya telah menggunakan by.U sejak 2019 dan tidak ada masalah sama sekali,akan tetapi masalah itu datang akhir pekan ini masalahnya adalah:saat saya mau masuk di aplikasi ini/login kenapa selalu ada tulisan ""Terjadi Kesalahan"" dan saya sudah mengulangi login itu dan sampai uninstall dan install aplikasi ini berkali-kali.Sekian dan terimakasih kak Nindy,mohon untuk di respon ya! Dan tingkatkan lagi aplikasinya :)",4,2021-05-09 18:45:50
Pengguna Google,"Sinyal sudah bagus dan harga kuota murah,tapi aplikasi byu nya bikin emeosi karena tidak bisa di buka ,tulisan ya “terjadi kesalahan"" semoga apk byu cepat di perbaiki supaya tidak eror lagi apk nya jelek,tapi sinyal dan harga pas",1,2021-07-28 20:17:09
Pengguna Google,"Bintang satu dulu ya, sudah 5 bulan pemakaian belakangan ini yang bisa kubilang jaringannya payah, sinyal penuh tetapi saat pemakaian suka nggak stabil apalagi pas nelpon wa saja suka terputus putus, buat nge game apalagi suka hilang jaringannya, tolonglah diperbaiki lagi kualitasnya, ngakunya jaringan telkomsel tetapi kualitasnya dibawah telkomsel.",1,2024-04-16 17:38:53
Pengguna Google,"Jaringannya mulai jelek, trus buka aplnya juga error paling banyak saat mau buka... Putus koneksi terus. Sebenarnya niat tdak adminnya buat ini apk? Sekarang tambah d sinyalnya lagi.... Lemot sekali. Lihat status d WA juga setengah mati... Mana harga paketannya juga sudah naik lagi.... 🤦‍♂️ tau bgitu peformanya juga d perbaiki... Main game juga +999 🤦‍♂️. Tolong d perbaiki lagi. Saya kasi turun bintang 1, maaf ya. Kalau sudah ada perubahan baru naek bintang 5.",1,2022-04-22 18:46:29
Pengguna Google,"Ampuuuuuuun deeeeeeh... setiap buka aplikasi nya lemotnya super paraaah... Mau ngecek n mau ngisi pulsa data aja gak tau ini udah berapa minggu gak bisa² kebuka. Sedangkan mau beli pulsa paket lewat selain aplikasi harganya mahal banget. Klo bukan krna masa aktifnya gak ada, udah sy ganti deh ni kartu...",1,2024-02-17 05:07:31
Pengguna Google,aplikasi tidak dapat dibuka,1,2025-05-13 16:52:11
Pengguna Google,"HILANGKAN FUP WOY!!!! Percuma gw beli paket yg 2Mbps kalo kyk gini caranya!!! Belum sampe habis masa aktif paket tapi udah kena FUP, dan busuknya sinyalnya 15kb/d busuk banget sumpah ga bisa buat apa2in.. percuma pakai singal TELKOMSEL tapi sampah kayak gini.!!!!",1,2022-12-19 00:06:04
Pengguna Google,"Untuk jaringan sinyal mohon diperbaiki, saat main game ping dalam game sangat buruk, walau murah kalau begini modelnyaa kalah saing dengan yang lain, dan juga kalau mau bersaing dengan yang lain, tolong kasik kuota belajar di by.u. sinyallnya jelek bangetttt",1,2022-09-18 17:29:21
Pengguna Google,"Sinyal sering ilang, gw stop pakai SIM-card ini buruk, huhh padahal gw udah ngikutin saran di dm x tetep aja ga ada tindakan samasekali, laporan juga udah tpi ga ada hasil",1,2025-02-15 09:57:41
Pengguna Google,"Kenapa si setiap buka apk selalu aja muncul notip ada masalah,kenapa ga segera di perbaiki? Masalah kek gini jangan di sepelekan.saya pernah melakukan transaksi tapi ada masalah trus akhirnya pulsa saya terpotong,dan udh coba lapor trus di suruh nunggu 50 menit,saya tunggu sejam tpi di suruh nunggu lgi 50 menit,maksdnya apa??? Dan juga nuker koin udh berhasil dan bisa di gunakan tpi apa? kuotanya ga masuk dan koin saya msih utuh pdhal berhasil dan udh aktif katany",1,2025-01-29 10:34:38
Pengguna Google,"Sy sudah hampir 2 thn menggunakan byu paket 2mps,dan belakangan ini kok jadi aneh layanannya,lemot nya minta ampun,mau buka aplikasi transaksi lemotnya minta ampun,akhirnya ketoko dl make wifi buat ada transaksi lol,",1,2023-06-07 06:53:52
Pengguna Google,"Ngebantu banget buat gue mahasiswa yg nyari paket dengan harga yg terjangkau, apalagi dengan jaringannya yg bisa dibilang stabil dan ngga lemot. Btw dibalik itu masing2 daerah tentunya mempengaruhi kecepatan jaringan ya. Dan gue berharap sih by.U kedepannya ngasih paket yg jauh lebih terjangkau lagi buat semua kalangan.",5,2020-07-29 15:11:09
Pengguna Google,"Sdh mulai lemot q pake dri 4g sekarang turun di 3g dan itu pun sangat lemot, bnyak promo kuota gede tp jaringan lemot kayak siput, bener"" bikin emosi apalagi pas ada hal penting jaringan nya ilang 🤦‍♂️🤦‍♂️ ampun dah, jd sangat mengecewakan banget by. U",1,2021-02-15 18:05:17
Pengguna Google,Makin kesini aplikasi nya gak stabil selalu muncul tulisan error udah berkali-kali coba update versi terbaru juga udah tapi gak ada perubahan. Webnya juga sama gak bisa diakses mau beli kuota jadi susah amat!,1,2021-05-22 06:10:46
Pengguna Google,"Sekarang kuota topping game lelet banget ya, suka login eror lagi. Reguler pun suka loss signal. Harga udah gak sebaik byu 2 tahun awal launching. Diperbaiki dong aftersalesnya. Aku kasih bintang 🌟 saja, permasalahan gak selesai walau udah lapor lewat IG, tetep harus beli paket baru. The End make Byu",1,2023-09-12 08:30:03
Pengguna Google,"Saya ketika malam tahun baru beli paket unlimited 2 mbps untuk sebulan, transaksi via linkaja, saldo udah kepotong, dan sampai sekarang udah lebih 15 jam masih belum ada kepastian. Padahal sebelum adanya update aplikasi, lancar"" aja kalau mau top up kuota. Kalau permasalahan saya sudah diperbaiki, komentar ini akan saya hapus. #jangankecewakan #pelangganlama",1,2022-01-01 11:43:55
Pengguna Google,"setiap isi pulsa dan beli paket internet selalu gangguan, maintenance nya juga kelamaan. merugikan kami yang harus kerja daring (online) terlalu lama perbaikan aplikasi dan sering force close terus ! tolong diperbaiki untuk penyakit seperti ini, terlalu banyak bug di dalam nya !!",1,2024-07-31 20:41:00
Pengguna Google,kok habis update malah sinyalnya lemot min,4,2025-03-29 20:33:19
Pengguna Google,"Tolong dong Jgn dipake FUP nya, membuat pelanggan gak bisa nyaman menggunakan internetnya, sebab sangat lambat sekali di buat FUP nya setelah kena pemakaian, tolong dihapus atau ditiadakan soalnya meresahkan sekali, tidak dapat mengakses apapun dengan lancar, bahkan sampe 15-30 menitan hanya disitu"" saja tidak bisa berpindah"" speed 30kbps buat apa, mau nge-game lambat(lag), mau browsing(lelet), mau buka YouTube dan sebagainya makin lambat sekali tolong dihapus segera percuma +disney, thanks😪",1,2022-11-24 08:52:43
Pengguna Google,Makin Ke sini makin Nge lag Aja sinyal nya dulu sih enak udah kenceng murah Lagi Lah sekarang jam 11 malam aja udah drop sinyalnya Kadang H+ gak Nyaman Banget Pen Pindah K Kartu sebelah Jadinya..!Soalnya Saya Kebutuhan Buat Main Game ganggu Banget semisalnya Lagi War tiba tiba sinyal Drop.! Mohon dong dari pihak by.U untuk di perbaiki masalah ini..!,1,2021-02-02 12:18:02
Pengguna Google,buat kalian yg suka main game online atau mobile legend jgn coba coba cuman mengandalkan satu jaringan by u deh. sinyalnya kadang kadang bisa tiba tiba ilang ga ada internet. dan itu ga sebentar. perlu nunggu 5 menit baru normal lagi. kalopun udah di mode pesawat dulu ttp ga lama ilang lagi sinyalnya.,1,2024-10-19 20:22:53
Pengguna Google,Susah dibuka padahal sinyal oke buat apps lain oke oke saja tp pas buka by.u selalu koneksi bermasalah. Resiko apps buat semua kebutuhan provider tp appsnya masalah,1,2021-06-09 11:42:42
Pengguna Google,"sejauh ini udah bagus banget ya, cuma mohon di tingkatkan lagi koneksi jaringan nya. dan tolong dioptimalkan lagi kecepatan koneksi nya yang tidak sesuai dengan paket yang sudah di pakai jauh berbeda dr kenyataannya.",5,2020-11-28 11:44:04
Pengguna Google,"1. katanya kuota utuh 24 jam, baru 8 jam dimatiin datanya, udah habis aja 10gb njir, ga logika marketingnya, ngabis² in duit pengguna 2. kena angin semenit, langsung ilang sinyal sampe 10 jam kedepan 3. sering ada tulisan gagal memuat, entah gagal karena aplikasi nya dong0 apa sinyal by.u emang jelek selalu 4. pake kartu selain by.u, contohnya xl dan lain lain. aku pilih balik lagi ke xl, kena badai juga tetep stay on sinyalnya, aplikasinya ga bad mood an terus tiap menit wkwk",1,2024-09-10 23:06:27
Pengguna Google,"Awalnya suka, makin kesini makin ga suka. Masa kuota topping belajar gabisa dipake malah nyedot kuota utama. Dpt bonus kuota belajarpun juga tetep gabisa dipake. By U boros bgt, buat apa di tampilan aplikasi doang banyak giga tp pas dipake gabisa. Trs mau beli kuota pun gabisa katanya kuota masih ada padahal udh habis. Udh dichat juga slowrespon. Padahal butuh bgt kuota buat belajarnya. Kalo tau gabisa dipake aku kan gabakal beli toppingnya. Klo uda terlanjur beli gini, rugiinya di aku..",2,2020-09-05 14:28:10
Pengguna Google,"Hampir 3 tahun pake by.u baru belakangan ini bapuk bgt sinyal nya,dimulai dari ilang sampe hanya 2 bar sinyalnya. Cukup kesel apalagi terjadinya pas jam sibuk. Skip mungkin kita harus berpisah",1,2023-12-06 15:40:49
Pengguna Google,"Tim by.U yang terhormat, tolong perbaiki kestabilan sinyal di daerah Melong dan sekitarnya, bahkan sinyal H+ atau bisa dibilang 3G saja di sini benar-benar tidak pernah bisa stabil :) sebelumnya sekitar 6-8 bulan lalu tidak pernah terjadi seperti ini",1,2021-12-18 17:22:07
Pengguna Google,"Payah aplikasiny dikit"" Koneksi terputus di ulang"" Tetep begitu nunggu seharian baru bisa lagi ,pake wifi juga begitu mau ngecek apa beli kuota ae jadi ribet jaringan kenceng tapi ga stabil kurang""in fitur yang ga guna deh provider anak muda kok di bikin ribet duhhh.... Keluh kesah setahun pake by. U",2,2022-01-02 18:33:55
Pengguna Google,"Murah doang kualitas g memadai, udh beli kuota ttp sinyal jelek. Sangat mengecewakan pindah kartu lain aj. Udh hub admin sama aj respon ga jelas",2,2025-02-11 01:12:44
Pengguna Google,"Seperti nya tidak lama lagi saya pindah provider. By.U ini kualitas sinyal benar-benar buruk sinyal hilang hilang timbul gak jelas. Sangat tidak nyaman lagi memakainya. awal² pakai kualitas setara Telkomsel tapi semakin bertambah tahun bukan jadi lebih baik, Padahal saya pelanggan lama dengan status tinggi. benar benar kualitas sinyal nya SAMPAH !!! 99% kalau Uda ada waktu bakal saya ganti ini kartu busuk !!!!",2,2024-06-26 19:55:29
Pengguna Google,"Mending beralih lagi ke axis atau three lah, jaringan kacau katanya menggunakan jaringan Telkomsel tapi buka tiktok juga ga bisa buka game ga bisa, udh di ubah ke setelah 2G/3G kemudian ke 4G lagi, masih tetep gini, udh mode pesawat, udh dijadiin sim satu sama juga kek gini bikin konsumen males make lagi. Mana yg katanya menggunakan jaringan Telkomsel yg luar, cuma gimmick aja. Cs nya ga responsif jawab nya ga membantu gitu² aja jawab permasalahan nya.",1,2024-01-21 08:25:52
Pengguna Google,paketan elit jaringan sulit walaupun sinyal banyak,1,2025-04-01 09:00:53
Pengguna Google,"Kebanyakan kendala... Transaksi dari ""virtual akun"" sering bermasalah ... Terpotong saldo bank.. tapi paket blum juga masuk.. malah adminya super EXTRA slow respon lagi... Kondisi gini paket itu PENTING .. udah dibayar paket ngak masuk2",1,2020-12-15 20:26:47
Pengguna Google,"Katanya byu pakai jaringan telkomsel, nyatanya kualitas byu bedah jauh sama kartu telkomsel lainnya seperti kartu AS, Simpati, Halo. Saya pengguna telkomsel sejak 10 tahun lalu. Dan setelah mencoba pakai byu, saya jadi paham bahwa byu memiliki pelayanan jaringan paling rendah dibandingkan produk2 telkomsel lainnya. Untuk browsing, sosial media, stremaing, byu masih bisa digunakan. Tapi untuk ngegame, byu sangat pantas dibuang",1,2020-12-20 01:28:15
Pengguna Google,Aplikasi by.u sering logout sndiri. Padahal butuh mau beli paket data. Mana kalo login gabisa pake wifi. Terus kalo pake pilihan email.. gabisa lgsung klik email yg udah connect di gmail.. harus ketik ulang email dan pass nya.,1,2023-05-05 23:50:12
Pengguna Google,"3 bintang dulu,baru pemula,jadi blum banyak tau nya dalam by.u ini",3,2025-05-03 14:40:23
Pengguna Google,"Kenapa saya isi pulsa pake dana kok gak masuk sih, padahal di dana ada tulisan transaksi berhasil, trus gak ada notifikasi di aplikasi by.u nya, gimana sih udah nunggu lama dari malem sampe pagi tapi belum masuk juga, tolong dong diperbaiki bug nya",3,2020-08-15 07:07:14
Pengguna Google,"Hiks udah dua kali install byU tapi pas mau bikin akun gagal terus (jaringan oke, jarak install pertama dan kedua jauhh awalnya pas d bulan Maret, sekarang April, mbuuh tetep ga mau rek). Mau beli kartunya niii. Mo nangessss.",1,2020-04-10 19:53:21
Pengguna Google,"Maaf Turun 1 bintang,udah beberapa hari ini jaringan by.u kalau dibuat streaming selalu delay padahal nonton tanpa stream lancar bgt 720p nyanggup. Kalau jaringan mulai normal akan dinaikan lagi bintangnya, semoga sukses selalu!",4,2020-12-30 14:23:21
Pengguna Google,"Maaf saya beri bintang 1, karena penilaian berdasarkan realita di lapangan. Sinyal penuh 4G, tapi, untuk buka aplikasi muter2nya sampe keliling dunia pun ga kelar2. Tolong perbaiki kualitas sinyalnya. Jangan PHP sinyal donk. Sinyal 4G penuh tapi udah kayak tom & jery dipentung kepalanya muter2",1,2023-02-09 16:08:27
Pengguna Google,"Jaringan kadang error, kaga bisa buka situs developer, misal kaya stackoverflow, github, dan lain2, bahkan buka instagram juga kaga bisa, harus pake vpn jadinya, buka aplikasi punya by.U sendiri pake jaringan by.U kadang error juga, ya kali buka aplikasi by.U pake jaringan lain kaga bisa jaringan sendiri, pembelian kuota juga harus punya kuota buat buka aplikasi wallet hadeh",1,2021-08-08 22:13:09
Pengguna Google,"Aplikasi nya bikin pusing kepala tok.! Saya smlm isi pulsa 50k ,di sms ga ada notifikasi sedangkan di apk by.u ada ,trus saya coba beli kouta nagih yg 12gb malah bisa..sedangkan kartu tersbt udah kaga aktif..gmna mau di pake kouta trsbt ..nomor yg di by.u aja udh kaga aktif..!",1,2021-09-21 08:49:34
Pengguna Google,Udah beberapa bulan pake By.U enak.. Tapi kenapa ya kira2 sebulan terakhir ini kok Sinyal nya jelek? Speed nya juga jarang nyampe 100KB/S tapi dapetnya 0 koma mulu.. Tolong perbaiki yaa jaringan nyaa..,4,2021-04-07 13:31:01
Pengguna Google,"APLIKASI PALING JELEK YANG PERNAH SAYA PAKAI... tolong untuk lebih di perhatikan kekuatan jaringan yang selama ini dan yang by. U akui kalo soal jaringan paling kenceng, namun kenyataannya jaringan terrr buruk, mau buka aplikasi nya mesti emosi baru bisa kebuka, udah kebuka pake loading lamaa banget, masi bisa di andelin aplikasi tetangga, sungguh Telkomsel cukup mengecewakan, udah kuoto paling mahal setidak nya jaringan gak lelet dong.. Buat aplikasi baru tapi gak siap sama progres nya....",1,2022-11-18 21:02:27
Pengguna Google,"suka ama nih provider yang kuota 24jam tanpa pembagian, gak mau makan pulsa kalo kuota habis, saran kak kalo gangguan ada info di aplikasi jadi para pengguna tidak mengeluh jika jaringan error atau tidak bisa jalan.. terima kasih..",5,2020-08-08 02:20:11
Pengguna Google,"Bukannya mempermudah tapi malah jadi ribet, posisi kuota habis sudah isi pulsa mau paketin data tapi ga bisa masuk ke apk terus login pake nomor by.u yg terdaftar malah responnya ga bisa daftar pake nomor by.u . Lah kan login bukan daftar jadi kesel. Sementara ga bisa isi kuota kecuali via apk ribettt, harusnya kalau ngga bisa via dial atau mercant seenggaknya jgn dipersulit buat login dong. Asli kesel!",2,2022-04-17 17:24:52
Pengguna Google,"Saya uda lama pakai by.u sebulan lalu masih baik baik aja. Tapi sekarang aplikasinya muter muter aja tapi ga bisa nampilin sisa data dan sebagainya. Tulisannya juga ada kesalahan terus. Uda sempet upgrade, uda install ulang tetep ga bisa :( gimana ini? Ada solusi ga ya? Mohon pencerahannya pihak by.u padahal sebelumny saya sangat puas dengan provider by.u ini",1,2021-06-23 15:58:58
Pengguna Google,"Otw ganti kartu provider, jaringan ga jelas suka ilang sendiri, udah paketnya mahal jauh sama provider Oren murah stabil, cepat, banyak bonusnya, lah ini lemot, mahal, jaringan ga stabil. Gulung tikar aja by.u kalo ga ada Inovasi!!!",1,2022-11-07 10:51:49
Pengguna Google,"2minggu pertama takjub dengan byu, tapi makin lama makin parah, aplikasi gak bisa login, jaringan makin lelet, padahal sudah menaruh harapan yg lebih.. Gimana mau capture hasil speedtest, koneksi aja gak ada. Padahal paket unlimited ny masih sampai tanggal 3 desember nanti looh",2,2021-11-27 02:41:56
Pengguna Google,"Min gimana dah ini saya minta benerin sinyal ga stabil, tpi malah customer service nya bilang ga ada gangguan baik baik aja, lah ini udah beberapa hari ga stabil, ga stabil min bukan jelek naik turun, tolong lah klo mau bantu semaksimal mungkin di selesain jangan nanggung nanggung",1,2024-12-03 13:24:56
Pengguna Google,"Pada saat saya beli kartu ini, jaringannya sangat bagus. Kemudian sekitar 5 atau 8 bulan kemudian berubah jadi buruk sinyalnya. Kemudian bulan berikutnya bagus lagi jaringannya. Dan untuk saat ini jaringannya kurang bagus, mengapa bisa begitu ya admin?",3,2021-07-27 22:47:27
Pengguna Google,"Aplikasi di update malah susah d buka mandeg sma error trs,sinyal ilang2n,kata nya sinyal no.1 tpi ko hilang2n trs sinyal nya di daerah kota padahal,apalagi di kampung sinyal parah lemot nya,update trs malah error nya makin jadi",1,2024-12-04 21:03:02
Pengguna Google,aplikasi by u mantap... kuota sangat terjangkau kantong dan kecepatan internet kebut... aplikasinya jua sangat mudah di gunakan... banyak pilihan utk beli kuotanya... signal jgn di tanya lagi ; dlm keadaan mendungpun tetap stabil...,5,2022-12-27 22:09:03
Pengguna Google,"Baguss tampilan menarik. Tapi kenapa ya ketika buka app selalu muncul ""Terjadi kesalahan"", jadi agak kesusahan ketika mepet mepet mau beli paket data. Mohon diperbaiki. Sangat disayangkan kalai sprti itu terus. Terima kasih",5,2021-05-01 13:18:04
Pengguna Google,"sulit sekali untuk live chat dengan agent nya. pulsa gak masuk, susah untuk komplen nya harus lewat apa.. sudah beberapa jam nunggu padahal, tetap susah nyambung. DM ig, tiktok, lewat aplikasi apalagii, muter aja terus",1,2024-02-29 14:43:59
Pengguna Google,"Tiba2 dapat kendala jaringan dari aplikasi by.u Coba mode pesawat, install ulang aplikasi, restart hp Tetep kendala jaringan di aplikasi Tuk sementara 1 1 ny cara bisa akses by.u mo gk mau cuma dari browser Karena yg versi aplikasi stuck di kendala jaringan",1,2024-03-05 06:09:51
Pengguna Google,Tiap mau beli kuota selalu muncul ini (TINGGU SEBENTAR banyak yang lagi mengecek halaman ini) atau kalo tidak selalu (terjadi kesalahan) jadinya kesal selalu refresh n kembali ke halaman awal kalo sekali doang okelah tapi ini tiap mau beli kuota paling kurang ada 5x refresh,1,2024-05-20 18:47:30
