text,topic,probability,topic_label
baru nyoba kli pake byu sinyal selalu lelet data cepat habis padahal pake kartu telkomsel axis indosat selalu baik gk pernah punya masalah jaringan paket habis tingkatkan kualitasnya biar mengecewakan maaf terimakasih,-1,0.39161157892515175,-1_jaringan_kuota_sinyal_yg
aplikasi byu udah bagus cuma soal koneksi pendaftaran aktivasi kartunya lebih tingkatin karna koneksi lelet sering terjadi kesalahan sampek ulang ulang baru berhasil,-1,0.05185477365005134,-1_jaringan_kuota_sinyal_yg
aplikasi susah dibuka sering bgt bilang gak koneksi padahal sinyal bar bagus kuota banyak emang sinyal kadang jelek bgt padahal kota besar gimana kalau hutan gunung lemot parah harga mahal,-1,0.15887413822668822,-1_jaringan_kuota_sinyal_yg
makin kesini makin jadi udah internet lemot makan utama banyak banget isi topping instagram gb puluhan kali bulan belakangan topping instagram yg beli terpotong justru kuota utama terpotong bulan gb habis kuota utama cuma instagram beli topping instgram banyak anehnya ngak kesedot sungguh kecewa banget udah mahal terus berasa ditipu jadi buat apa jual topping kalau ngak dipakai,5,1.0,5_youtube_nonton_instagram_topping
selama bulan pakai kartu byu yg mbps bulan sangatsangat memuaskan terima kasih byu sekarang kok malah fup gb terpaksa turuni bintangnya menjadi bintang pakai lg kartunya klau fup,-1,0.361302743852059,-1_jaringan_kuota_sinyal_yg
pengirimannya lama banget pesan udah hari sampe sekarang nyampe katanya pengiriman paling lambat hari sampe sekarang udh lebih nyampe kayaknya beli paket yg murah jadi lama gak kayak yg beli sama yg ngirimnya cuma hari meskipun psbb tetep pengiriman barang jalan beli kebutuhan rumah cuma hari nyampe padahal pengirimannya jauh kalo saran kinerjanya diperbaiki,1,0.37676182221687093,1_kartu_pembayaran_beli_sim
aplikasinya nambah lemot jadi susah klo mau beli kuota logout sendiri terus akunnya login susah karna lemot diperbaiki kenyamanan pelanggan membeli kuota menjadi terhambat,7,0.5822763304757865,7_login_log_ulang_server
making kesini makin jaringannya makin jelek kayak sampah jelek banget udah diganti otomatis manual g jelek padahal full g jaringannya jelek banget saranin mending gak usah pake kartu byu jaringan sangat bagus gimana orang mau kasih reting bagus jaringan kek gini,0,0.3182165471222458,0_aplikasi_game_buka_jaringan
sebenarnya bagus jaringan bagus fiturnya banyak lah cuma pas pake fitur mixtape cuma loading terus pas pake fitur streaming gak pencet dong masalah selesaikan aku gak tau hp ku tok,5,0.2702147879365325,5_youtube_nonton_instagram_topping
awalnya sangat kenceng akhir sangat buruk sekali kecepetan mbps sangat buruk sekali sama menggunakan provider biasa lelet sekali sangat menjengkelkan terlalu mahal produk kecewa,-1,0.06939316967780339,-1_jaringan_kuota_sinyal_yg
paling nyaman ga perlu mikirin abis kuota unlimited nyah paling polllllllllll ampe satu rumah hp nge wifi dong kalau masalah jaringan mah tergantung berada ga selalu gangguan kalau tempat terbuka ga kendala maju teruuuus,0,0.5166487306400023,0_aplikasi_game_buka_jaringan
byu sinyal cocok untung mendownload file game engga ngerekomendasiin sinyal untung bermain game ping naik turun terus padahal tinggal dikota hp mumpuni mohon buat dev byu tingkatkan kualitas sinyal jangan kayak telkomsel lama jadi lintah darat kuota mahal sinyal goblog kuota sih lebih murah byu sinyal lebih baik indosat,-1,0.08244552780668256,-1_jaringan_kuota_sinyal_yg
pertama lah enak dipakai trus baru berapa bulan dipakai tiba jaringan internet lemot puarahh banget sampe gak dipakai apa uda tak bawa galeri telkomsel terdekat eh katanya gak bantu soalnya byu lewat customer servis online uda coba lewat cs online lha ribet gak rekoment pemakaian lama kecewa mana uda top eh gak bs dipake kan,0,0.3153543073731748,0_aplikasi_game_buka_jaringan
skrg udah bagus sinyal heheh cuma cuma yg beta tester doang yg pake paket gb harga cuma k yg bukan beta tester kan jadi iri paket segera luncurkan buat publik tingkatkan coverage sinyal makasih,-1,0.13603700730656082,-1_jaringan_kuota_sinyal_yg
bayar pakai gopay udah kepotong saldo tp transaksinya gak tercatat malah pilih paket padahal udah pilih nomer sama udah bayar gimana ni update masalah terselesaikan pembayaran mungkin data sinkron jadi pembayaran tercatat disistem diaplikasinya buktinya kartu dibantu aktifasinya sama csnya ternyata recommended sekali harga paket yg terjangkau pilihan topping kuota yg banyak banget thx byu,1,0.49533378441017795,1_kartu_pembayaran_beli_sim
sih byu udah nyaman nyaman malah sering hilang data selulernya padahal internet beli gb kalau menyisahkan gb berbagai kendala sering terjadi bahkan jaringan e lah byu minta solusi perbaikan jaringan internetnya,-1,0.30045114840570886,-1_jaringan_kuota_sinyal_yg
kenal byu sejak nov jaringannya bagus akhirakhir jaringannya lemah tiap main game selalu kehilangan signal ms padahal tinggal hutan salah siapa salah beri rating bintang kan,0,0.3958913591401215,0_aplikasi_game_buka_jaringan
kenal byu sejak nov jaringannya bagus akhirakhir jaringannya lemah tiap main game selalu kehilangan signal ms padahal tinggal hutan salah siapa salah beri rating bintang kan,0,0.3919155851568217,0_aplikasi_game_buka_jaringan
awal pake byu sinyal kenceng stabil buat surfing main game kok akhir sinyal kentang banget sering lag lemot kalo main game parah pihak byu dimaintenace buat kenyamanan customer lama semua pindah provider kalau gini terus,2,0.5766199172439269,2_sinyal_sinyalnya_ilang_hilang
sebenernya byu keren min jaringan stabil dulu klu buat streaming hd lancar jaya sekarang jadi agk lemott apa buat main game huh diperbaiki terutama buat paket yg unlimited min speedny jangan pelit dong wkwk,0,0.34419991455760984,0_aplikasi_game_buka_jaringan
tiap buka kog terjadi masalah mulu dm lewat ig suruh dm lewat twitter ruwet permasalahan segera diperbaiki konsumen tetap merasa nyaman sekalian sinyalnya kurang baik ku masak tiba drop jadi kbps pas enak nonton youtube ig padahal daerahku sinyal operator termasuk baik tetap suka drop sinyal byu bahkan hp yg satunya kartu tri lancar jaya kendala sama sekali,5,0.19035826896532482,5_youtube_nonton_instagram_topping
sering error ga jelas ujan engga mendung engga tp ga masuk jgn kan buat nge game internetan buat cek kuota ga mana kadang suka kumat pas butuh koneksi internet cepet cob bagusin byu bilang bagusin bukan maksimalkan,0,0.3486605337121383,0_aplikasi_game_buka_jaringan
menurutku provider byu udah bagus cuman musti ditambahin dehh pilihan paket datanya buat yg sebulan mungkin lebih dr gb dg harga yg masuk akal gitu sihh saranku banyakin promo hehe,-1,0.09773492199868147,-1_jaringan_kuota_sinyal_yg
kecewa sama byu sekarang siyal g lelet parah kaga bk aplikasi udah beli paketan mahal kecewa makin jelek percuma jaringan diganti g g g restart hp ganti setelan pesawat tetep buruk sinyalnya gua pengguna lama kecewa sekarang udah bulanan makin jelek siyal kaga jelas,6,0.590190559113155,6_tetep_udh_gabisa_bener
hi byu pakai bu u dr awal muncul produk belakangan sering trouble trutama hari awal menitan sinyal hilang lalu kmrn sempat menit domisili kota yogyakarta kira hp yg bermasalah tp stelah ganti provider ternyata normal aktivitas jd terganggu krn byu bagus sebenernya suka semoga sperti diperbaiki,2,0.4472764703789851,2_sinyal_sinyalnya_ilang_hilang
pas awal bagus lebih tepatnya satu tahun yg lalu jaringan bagus makin kesini makin hancur jaringannya dibanding telkomsel biasa ngebut ngebut telkomsel biasa kalau buat main game sangat ga rekomended ping sering jumping ga pernah stabil buat main game buat byu perbaiki jaringan lu kalau ga mau hancur jangan cuma upgrade fitur ga jelas ga aplikasi pikirin tuh jaringan lu perbaiki,0,0.5188590571152096,0_aplikasi_game_buka_jaringan
byu jelek aplikasinya lemot banget banyak maintanace pas udah login suguhin iklan ganggu banget mau liat histori transaksi bingung banget letak aplikasinya lemot banyak notifikasi ganggu kalo login kartu bayu sekalipun kuota tetep lemot,-1,0.19749507190136664,-1_jaringan_kuota_sinyal_yg
apa byu provide kok masuk aplikasinya tampilannya terjadi kesalahan mohon tunggu sebentar kamu menikmat pengalaman telekomunikasi terbaik jangan panik lambang lingkaran mutarmutar,6,0.045295009684180654,6_tetep_udh_gabisa_bener
walaupun habis kuota aplikasi tetap terbuka dong membeli paket kadang kan suka gak tau kalo paket habis pas isi pulsa trus mau bikin paket jadi susah karna gak login,0,0.4681179681189782,0_aplikasi_game_buka_jaringan
kalo siap jangan launching sinyal internet pas gerimis gak dipakai hujan sama sekali dipakai buat kerja sistem jelek sekali sering terjadi trouble gak internet hingga jam gimana mau kerja kalo kaya gini harusnya byu bukan telkomsel indosat selalu jelek hujan sangat buruk recomended jangan nyuruh pindah g ganti apn semua rekomendasimu udah jalankan hasilnya sama nihil,-1,0.295193023094772,-1_jaringan_kuota_sinyal_yg
gak rekomendasi banget dulu aku pakai byu bulan sinyalnya aman aman pas bulan sekarang sinyal byu banyak eror kadang ngilang tibatiba kadang jaringan e terus aplikasinya banyak sekali pembaruan banyak erornya pernah beli kuota x eror aplikasi byu sekarang tadi jam sinyal byu ilang kayangnya udah saatnya pindah kartu gais sekarang byu udah gak rekomended,-1,0.2420719359634693,-1_jaringan_kuota_sinyal_yg
tampilan tablet sesuai pas tulisan menunya bertumpuktumpuk sulit digunakan akhirnya mesti memindahkan sim card perangkat smartphone mengaktifkan membeli paket semoga perbaiki tampilannya update selanjutnya,-1,0.18090569552665411,-1_jaringan_kuota_sinyal_yg
dulu suka provider menawarkan paket unlimited fup meskipun harga naik gratis langganan disney hotstar sekarang mengecewakan langganan disney diambah fup,3,0.40660862875204995,3_mbps_unlimited_fup_kbps
aplikasi bagus bgtt gampang bgt buat beli kuota banyak diskon plus bonus yg ga sedikit aku jg rekomendasiin kluarga aku pke byu soalnya murahgampang makenya jaringannya enak banyak hiburan pilihan kuotanya banyak bgt mulai dri yg murah smpe yg mahal worth bgt byu asiknya pilih sendiri suka bgt gampang beli kuota sm pulsaa banyak jga diskon flash sale nyaa rekomended bgt,4,0.7383566547943152,4_mudah_harga_bagus_murah
kasih vitur buat hapus kuota penhalam kuota utama udah habis terus beli kuota topping malah eror gak buat apa contoh topping gaming malah kuota topping eror kadang kepakek kadang gak tingkat kan bintang penilaian kemajuan ulasan sebelumnya,-1,0.036631061112738734,-1_jaringan_kuota_sinyal_yg
kasih bintang dulu perhatikan sinyal milik kartu byu soalnya lambat banget pas jam lambat banget sinyal kadang jaringan byu tibatiba hilang mohon perbaiki sangat menggangu temanteman lainnya,-1,0.4795025881140329,-1_jaringan_kuota_sinyal_yg
bilangnya ikut jaringan telkomsel ternyata pas dicoba kecepatannya beda jauh banget koneksinya mantap banget sampe buka aplikasinya sendiri gak udah chat semua sosial medianya responnya hampir hari baru dibales beberapa jam komplain cek aplikasinya pake provider katanya udah beres problemnya padahal perubahan sama sekali parah banget jaringannya sumpah recommended,-1,0.391858192529039,-1_jaringan_kuota_sinyal_yg
nih byu parah asli parah setia pukul selalu ga stabil malam minggu selalu turun naik sinyalnya gak stabil mending naiknya cepet udah turun naiknya lama selalu load bufering komplain aplikasi jawabannya mintai nomer darurat tunggu telponnya gada telpon csnnya kaya bot nih,-1,0.2165428271215763,-1_jaringan_kuota_sinyal_yg
bintang dulu penasaran membuktikan sendiri benar sinyalnya jelek mudahan lancar manteman aku pesen kartu hari lngsung nyampe pengiriman tergolong cepat mudahan sinyalnya mantap kedepannya,-1,0.09199369850771788,-1_jaringan_kuota_sinyal_yg
apa byu stiap kali pake gangguan terus bahkan mau update k g gak padahal awalnya percaya awal jaringan bagus makin kesini makin turun pelayanan cs menurun tdk dpt melayanai custumer dng baik,-1,0.21188915240451178,-1_jaringan_kuota_sinyal_yg
kecewa sekali baru ppertama kali beli cuma dipakai menit sama sekali padahal sinyal jalan terus dipakai wa ig yt ditangani buang uanh jadinya,2,0.20461050074149592,2_sinyal_sinyalnya_ilang_hilang
mau unreg kartu lama prosesnya sampe jam lebih blm berhasil chat nindy byu email jg gagal sinyal yg lemah telat responnya mode pesawat relog ulang matihidupkan hp ttep lemot smpe gnti hp ttep sja lemot anehnya buka kog aneh mohon diperbaiki,-1,0.23531540036845638,-1_jaringan_kuota_sinyal_yg
udah pakai byu thn bulan menghabiskan gb sayang akhir jaringan byu sangat mengecewakan sia sia beli paket cuma dipake chatting itupun lambat diperbaiki kualitasnya karna cepat lambat kalau kaya gini kayanya lebih baik pindah operator sebelah ajadeh makasih,-1,0.04088442413140385,-1_jaringan_kuota_sinyal_yg
sih masuk aplikasi susah ukan main quota pulsa gagal masuk terus pas pake wifi masuk buat login pake jaringan maunya gimana sih bug udah lama gg benerin akui kesal kesulitan,0,0.26026520011179033,0_aplikasi_game_buka_jaringan
awal bagus tpi makin sinih sinyal makin lemah padhal tinggal bekasi kota jangan kan buat main game buat liat story leletnya minta ampun lah perbaiki udah lama pake byu awal baru rilis tpi klo kya sinyal lemah trus mending pindah operator perbaiki terimakasih,-1,0.416946952548635,-1_jaringan_kuota_sinyal_yg
kak ga login pake nomor byu padahal udh setting jaringan byu bukan wifi hp udh restar ganti jenis jaringannya g g g sampe instal ulang byu login,0,0.2035835867239816,0_aplikasi_game_buka_jaringan
jaringan jadi lemot jadi boros kuota kalo pakek main game suka ngilang tiba tiba gak sinyalnya jadi lag tiba tiba perbaiki sinyal gk lemot gk boros paket kuota,2,0.46600055985517014,2_sinyal_sinyalnya_ilang_hilang
pas pertama sya menggunakan kartu bner mantap kecepatan sinyalnya main game onlinepun gk kata ngelag tpi kok sekarang malah labil sinyalnya terus pame ngegame ancur bgt sinyalnya pliss la tingkatkan lgi kekuatan sinyal klo sinyal kartu jdi bagus bkalan banyak peminat yg bakal pake kartu perusahaan berkembang maju,-1,0.16429525499210537,-1_jaringan_kuota_sinyal_yg
cukup sekali deh isi kuota byu sumpah ngbug bgt tbtb ilang jaringan gabisa buka malah gimana solusinya sih sering bgt kek gini aplg kl dibw beda tempat langsung deh jaringan e terosssss hadeuh katanya bagus tp sangat bad,0,0.29216338078110715,0_aplikasi_game_buka_jaringan
kayaknya susah banget mau pake aplikasinya jaringan bagus selalu masalah koneksi terkadang masuk aplikasinya sulit sambung wifi dulu baru,0,0.4683479837558186,0_aplikasi_game_buka_jaringan
sinyal lumayan cepet kadang ttp suka hilang sinyal buat ngecek kuota lewat telpon buat buka byu selalu eror kalau mau buka byu pake koneksi jaringan wifi sim card,-1,0.26610860586216945,-1_jaringan_kuota_sinyal_yg
bagus banget providernya bagus sinyalnya gak usah ditanya cara ambilnya gampang tinggal minta kirim ambil indomart terdekat beberapa membuat kesal misalnya bug alami paket data topingnya kurang banyak varian jangka waktu topingnya terlalu sebentar terlalu singkat keluhan tadi provider bagus banget,-1,0.2668160691470414,-1_jaringan_kuota_sinyal_yg
jaringannya tingkatkan bln awal singal bagus tpi bulan selanjutnya singal sering downt browsing kadang bermain game onlinen ping selalu merah terputus reconect pernah complain cma arahkan untk ganti settingan lakukan mau jaringan g h g g tetep ping merah test jam pagi masi sma mohon perbaiki jaringannya,0,0.4424609446168055,0_aplikasi_game_buka_jaringan
beli topping youtube gb bulan masuk complain live chat balas solved updated byu login keterangan matikan wifi padahal pakai wifi sering buka cuma tampilan awal koneksinya semakin lemot masak buat buka aplikasi byu sendiri mampu,5,0.4709291591445079,5_youtube_nonton_instagram_topping
qris mana permudahlah pembayaran pembelian pulsa data via qris malah update engga penting game game apaan,-1,0.02789701188543756,-1_jaringan_kuota_sinyal_yg
aplikasinya oke ngegame menggunakan byu masi kurang jaringannya stabil diperbaiki internet lainnya si bagus harga relatif murah,-1,0.26319866149379334,-1_jaringan_kuota_sinyal_yg
bagus paket menarik tp kalau buat main game kadang kurang stabil terutama buat masuk game yugioh duel link gak diupgrade masa masuk game gak ganti wifi internet provider dulu app susah dibuka sih,0,0.4742668600209401,0_aplikasi_game_buka_jaringan
awal make jaringan kadang putus main game oke lh gpp makin lama make byu makin gajelas sinyal suka ngilang koneksi data jelas buat liat video ig gabisa jadi nyesel milih byu,-1,0.30484192185685755,-1_jaringan_kuota_sinyal_yg
semakin parah lag main game selalu jelek sinyalnya main ig tak refresh beranda nonton youtube tak lancar bahkan memberi pesan whatsapp butuh beberapa menit coba pakai sistem pantau jaringan gak perubahannya cuman pajangan,0,0.27055841307206,0_aplikasi_game_buka_jaringan
gatau udah hari kartu muncul hp udah matiiin terus diubah posisi sim card tetep kartu engga detec kemarin waktu kartu engga detec kalau hpnya dimatiin diganti letak sim card muncul udah sekarang engga muncul mana baru hari lalu beli kuota respon kasih bintang dulu kalau ganti ubah ulasannya terimakasih,-1,0.06367792593342363,-1_jaringan_kuota_sinyal_yg
aduh apaan ni baru ngalamain beli kuota tiktok ngirit kuota utama malah kesedot kuota utama perbaikin lah kalo gini terus ngerugiin namanya,1,0.4132869900245804,1_kartu_pembayaran_beli_sim
sedikit saran mungkin tambah buat pilihan besaran quota internet masa aktif murahin kalau soal brand sebelah banyak yg lebih murah kalau jaringan stabil terus sih gak masalah soal harga paket,4,1.0,4_mudah_harga_bagus_murah
hai kak nindy bantu dong jaringan bermasalah data seluler kadang muncul kadang mati jaringan muncul h itupun luplep gitu restart berkali kali mode pesawat berkali kalipun tetep sama mohon responnya,0,1.0,0_aplikasi_game_buka_jaringan
kebantu banget deh sejak pake byu buat pelajar ruangan yg susah dijangkau sinyal provider pakai byu sinyal g sering promo flash sale byu terima kasih byu,-1,0.05432911044981918,-1_jaringan_kuota_sinyal_yg
kebanyakan gangguan terus cek sinyal segala lah jadi pertanyaan sinyal byu sebar kagak kok konsumen tanya cek jaringan kalo mau buka aplikasi lewat mi,-1,0.194779123086113,-1_jaringan_kuota_sinyal_yg
mau beli esim loading pilih nomernya ga kelar kelarr error terus,-1,0.16615030134843012,-1_jaringan_kuota_sinyal_yg
alhamdulillah memakai provider jadi lebih irit pengeluaran uang selalu beli gb topping youtube instagram cuma rb sebelumnya pake telkomsel harga per paketnya mahal seminggu habis rb cuma gb doang nyesel lah pokoknya pake byu semoga kedepan makin banyak pilihan paketnya,5,0.31745969133323426,5_youtube_nonton_instagram_topping
jaringan makin jelek lemot harga paketan naik harusnya kalo mau naikin harga paketan benerin dulu jaringannya sinyal full internet gak jalan sekalinya jalan lemot banget,-1,0.27471343949859217,-1_jaringan_kuota_sinyal_yg
bagussss selama aku pake jarang kendala buat skrg jaringannya kadang ga stabil sering mutermuter doang gitu kalo buka sosmed padahal jaringan g teruss kalo diperbaiki terima kasih byu,2,1.0,2_sinyal_sinyalnya_ilang_hilang
beli paket kaget gb bulan hari langsung habis penggunaan normal biasa hari tiba tiba habis iya aplikasi byu pas buka lemot parah pihak telkomsel ganti tim orang pengembang aplikasi tahun tahun aplikasi lemot parah perubahan,-1,0.031238710974918614,-1_jaringan_kuota_sinyal_yg
sejak pakai kartu internetan jadi makin lancar kuota ga terlalu mahal sinyalnya berkualitas kadang sinyalnya ilang si cuma bentar pokoknya buat pelajar berpenghasilan saranin pake kartu byu soalnya kenikmatannya udah rasain sendiri,1,0.20569886395522174,1_kartu_pembayaran_beli_sim
menyesal pake jaringan terburuk yg pernah gua pake padahal iklanya akses internet kapan lakukan mode pesawat gitu internetnya gk konsiste beda posisi duduk jaringan jelek malah kyk jaringan g sangat lelet beda kota mengalami sama akses yt ampe buffering seakan pemakaian per user sangat batasi segi kecepatannya tahun lelet bahkan ngegame ping ampe internet g rasa g,0,0.5712312356588001,0_aplikasi_game_buka_jaringan
udah beli paket terpisah lemot balesan boro boro login buat buka akun susah perasaan udah beli paketan ig fb tiktok game youtube paket data youtube yg lancar klo lemot lemot semua jadi kena band game gua mulai mode pesawat pesawat tempur jet helykopter sampek pesawat olang aling tetep lemot bahkan ga buka,6,0.08721954006421,6_tetep_udh_gabisa_bener
nge klik detail pengambilan sim card selalu layarnya nge blank warna putih akses dah hari kayak gitu chat adminnya solusi suru menunggu banyak bug aplikasinya,1,0.5211472190975305,1_kartu_pembayaran_beli_sim
udah data lemah sinyalnya padahal bar sinyalnya penuh udah coba airplane mode tetep jelek sinyalnya padahal kuota banyak livechat aplikasi byu lama banget dibalesnya,-1,0.17414348860705836,-1_jaringan_kuota_sinyal_yg
kapan aplikasi byu diperbaiki sering sekali waktu buka aplikasi malah error padahal sinyal kuat error aplikasi jadi membeli kuota semua transaksi dilakukan melalui aplikasi mohon developer diperhatikan pelanggan yg menggunakan provider termasuk kecewa kualitas aplikasi byu sekian terima kasih,0,1.0,0_aplikasi_game_buka_jaringan
banyak fitur ditambah dikurangin ditambah tambahin fitur berhenti langganan paket perbanyak pilihan paket dipermurah pembayaran paketny dikurangin lama login masuk aplikasi byu dipercepat respon cs ny semoga dibaca thx b yu,-1,0.17990055538712438,-1_jaringan_kuota_sinyal_yg
wahhh u knpa sih skarang superrr superrr superrr lemott pol susah bgt signalnya gak dibuat apa jelek banget jaringannya kalo emang gak diperbaiki mending ganti kartu lah gak sama sekali baru buka sosmed bentar langsung susah signal dong perbaiki masak iya gara hujan,2,0.5707947109989046,2_sinyal_sinyalnya_ilang_hilang
sangat bagus pembayaran kuota gampang satu masalah sinyal main game online terkadang sinyal ilang sendiri meskipun galama tetap mengganggu konsentrasi selebihnya sangat bagus buat nonton video sosmed yg semoga diperbaiki kekuranganya,0,0.3110626556283817,0_aplikasi_game_buka_jaringan
harga kuota murah dibuat bermain game youtube lainnya selalu terjadi kesalahan jaringan walaupun sinyal full jaringan g sama terjadi kesalahan jaringan walaupun kuota banyak perbaiki sinyal sering hilang update pembayaran melalui dana selalu gagal terjadi kesalahan,5,0.23613874850801925,5_youtube_nonton_instagram_topping
pembayaran melalui transfer bank mbanking ga pernah satset jadi rugi bayar pakai bank prosesnya berhari hari batas waktunya habis padahal niatnya beli langsung masuk dipake lebih cepat beli pulsa dikonter diaplikasi pembayaran lainnya aman melalui bank ga pernah satset lamanya pake banget berasa rugi kecewa,1,1.0,1_kartu_pembayaran_beli_sim
meraca kecewa byu awalnya beli paket unlimited bln mbps pas dipake lemot cek kecepatan sinyal cuma gerak mbps terus nyoba beli paketan harian paket sebelumnya eh ternyata speed internetnya kenceng abis paket bln mbpsnya abis nyoba beli paket gb bln ternyata jelek bahkan buat muter youtb p gak kuat merasa dibodohi besok gak mau beli paket byu gak sesuai sama diiklankan,3,0.5456310813097107,3_mbps_unlimited_fup_kbps
beli paket rb percuma sinyal sering hilang koneksi gak stabil disuruh ganti settingan apn sama bae awal doang bagus makin kesini makin ancur mending balik provider lama,-1,0.2576432045494118,-1_jaringan_kuota_sinyal_yg
perbaiki streaming cepet game lemot sekali sering disconnect gak masuk aplikasi padahal udh diupdate restart tetep ga masuk,-1,0.2619907564828315,-1_jaringan_kuota_sinyal_yg
sejauh selama memakai kartu perdana byu bener bener enak mudah gak ribet terus banyak pilihan toping paket tersedia diaplikasi apa playlist music bener bener bagus deh beda,-1,0.25144754721796625,-1_jaringan_kuota_sinyal_yg
aplikasinya mohon dibetulkan banyak sekali bug tiap mau top kuota pulsa lewat aplikasi selalu maaf terjadi kesalahan padahal sinyal bagus mohon diperhatikan terimakasih,0,0.5898110588003069,0_aplikasi_game_buka_jaringan
kemari jaringan jadi lelet banget paket unlimited yg mbps byu sedang masalah udah coba pake mode airplan ganti jaringan g kemudian g tetap jelek lelet,0,0.348917199909535,0_aplikasi_game_buka_jaringan
sebelumnya mohon maaf ngasih bintang sangat sangat kecewa byu pulsa sering terpotong meskipun menyalakan data internet laporan ajukan pulsa terpotong pernah direspon pihak byu tambahkan fitur kunci pulsa aplikasi byu pulsa sering berkurang terus menerus menyalakan data transaksi apapun terimakasih,-1,0.04881279583275627,-1_jaringan_kuota_sinyal_yg
kok lemot banget mau ngegame ga scroll tiktok instagram ga ngirim pesan nunggu bermenit baru kekirim gagal nilai tambahan pesan terkirim padahal krna jaringan nih plis dong jangan lemot banget gini pengen refreshing main game mabar seruan sama temen jadi ga lemotnya kebangetan saran gamer mending ga usah download lemotnya minta ampun,5,1.0,5_youtube_nonton_instagram_topping
sy beli topping tiktok gb hr pakai ucoin sy tes pakai tiktok awalnya kuota topping berkurang kuota lokal berkurang sy tes lg ternyata kuota topingnya berkurang kuota lokal sy ikut berkurang padahal buka aplikasi apapun tiktok update otomatis aplikasi altif cadangkan otomatis foto aktif meskipun terdengar simple sy sngt berharap pihak byu menanggapi ulasan,-1,0.047952442214390045,-1_jaringan_kuota_sinyal_yg
sekarang lemot parah banget byu apa unlimited jadi lemot padahal g tetep lemot alias lelet awal awal katanya streaming lemot nyatanya resolusi ngelag,-1,0.18244794702741393,-1_jaringan_kuota_sinyal_yg
tolonglah baru isi kuota gb sia karna signal full gak internetnya test ping sangat mengenaskan skali mbps buat tiktok lag perbaiki,0,0.24404018819486184,0_aplikasi_game_buka_jaringan
fitur ganti kartu bug ribet gagal validasi terus udah chat nindy kirim email katanya sukses suruh milih metode pengiriman pengambilan menu ganti sim ternyata pas dibuka ngulang gagal validasi gitu terus penyelesaiannya,1,0.49875977050428916,1_kartu_pembayaran_beli_sim
selama pakai aplikasi byu hampir bulan rasa jaringan bagus sekarang jaringan kok malah jadi jelek ubah jaringan jaringan jelek percuma update terus pelayan malah kurang memuaskan kalau mau download game dibawah mb menit biasanya kurang menit kelar sangat kecewa sekali byu tambahkan pembelian kouta,-1,0.06418016065076748,-1_jaringan_kuota_sinyal_yg
gimana byu sinyalnya kacau udah bbrpa bulan kirain kuota yg abis udah diisi kuota ttep giji udah berkali mode pesawat diganti g ttep ilangan sinyal pdhal disinyalnya g sinyal full gabisa buka apa wa pending,2,0.6988947108949649,2_sinyal_sinyalnya_ilang_hilang
sebenernya enak sih kartu byuu tpi ga enak kalo malem tiba ilang jaringan kayaknya ga cocok buat suka main game tpi tiba sinyal ilang gitu kalo perbaiki kekuatan sinyal masa kalah sama axis telkomsel lancar hp bapaku telkomsel mamak ku axis aku mindah byu katanyaa hemat k gb hari tpi gini ngeleg banget kalo malemmm,-1,0.035448648596185135,-1_jaringan_kuota_sinyal_yg
yg w rasain pake byu dr november murah sih murah skg sinyalnya yaaaa begitulah dulu awal pake byu sampe promosi yg sampe ngeracunin yg eeeh makin sini jaringan ancoooorrrrr katanya kalo sinyal tsel bakal sinyal byu huaaaa tsel tetep ngebuts sihhhhh w kalo byu meskipun jaringan stabil tp lambada sekaleeee,-1,0.3047256616913805,-1_jaringan_kuota_sinyal_yg
sekarang sinyal jaringan byu sering banget lelet gak stabil padahal udh setting apn byu meskipun sinyal jaringan udh full tetep kecepatan internet lambat buat download cuma smpe mbps beda operator ax sebelah smpe mbps jadi benarbenar kecewa internet byu super lelet sering gangguan percuma udh aktifkan pantau jaringan gak bakal direspon gue gak tinggal pulau jawa,-1,0.33480502719235217,-1_jaringan_kuota_sinyal_yg
turun jadi bintang deh tiap mau beli paket tetring dulu hp orang gabisa buka aplikasi pake internet sendiri kalo buka spotify ga mulai mulai loading terus jadi sulit buat cek beli paket diperbaiki ditingkatkan,0,1.0,0_aplikasi_game_buka_jaringan
bener bener merasa sangat dikecewakan padahal baru bergabung eh malah kaya gini info aktif simnya ngga dipake padahal sinyal jaringan bagus coba komplen ngga selesai cuman diminta data sampe hampir mau sebulan alhasil unreg sekalian giliran unreg proses cepet ngga sampe seminggu jadi mana sempet make sama sekali kuotanya buang buang uang waktu merugikan mengecewakan pokoknya ngga recommended,-1,0.04306742079779866,-1_jaringan_kuota_sinyal_yg
harga kuota murah semua dimudahkan segala serba digital tp klo sinyal ilangan selalu refresh handphone main game apa ping merah kebakaran pakai app wa youtube aduh ampunan berantem sama orang rumah perkara telp susah klo begini terus byu ditinggal user mau kapan sinyal dibiarkan jelek,-1,0.041666383607900176,-1_jaringan_kuota_sinyal_yg
aplikasi susah dibuka aplikasinya jangan dibikin terlalu berat internet gak niatnya cek aplikasi buat liat kuota engga susahhh bgt dibukanya ngeselin restart hp baru pas dibuka ternyata kuota aplikasi jaringan gak sebagus dulu,0,1.0,0_aplikasi_game_buka_jaringan
mengecewakan daftar aj ribet bolak balik browser padahal udah pake aplikasinya terus selalu muncul tulisan byu error instruksi register yg bnar mau bikin akun mlah mna ditunjukinny aplikasi gak jelas,-1,0.2220550254228043,-1_jaringan_kuota_sinyal_yg
